,State,mean_pct_read_seng15,Sanitation,Electricity,avg_unemploy_state,avg_houshold_size,year,month,day,is_holiday,is_weekday
4234,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,05,22,0,1
1917,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,07,06,0,0
1828,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,29,1,1
1573,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2014,02,03,0,1
4415,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,10,06,0,0
4749,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,04,11,0,1
5893,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2021,05,23,0,0
4654,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2019,02,22,1,1
4208,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2018,05,05,0,0
4627,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2019,02,09,0,0
224,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2008,01,10,0,1
723,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2012,02,28,0,1
5376,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,07,25,0,0
1141,Abuja,66.4,60.14161724575931,43.095502428373365,16.94285714,4.78,2012,11,26,0,1
2762,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,09,11,0,1
846,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,05,11,0,1
4289,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,06,24,0,0
5042,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,12,08,0,0
2551,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,05,03,0,0
2928,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,02,05,0,1
117,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2005,06,16,0,1
645,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2012,01,22,0,0
3,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,1983,11,27,0,0
4170,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,04,22,0,0
467,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,06,07,0,1
5,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,1988,01,23,0,0
919,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2012,07,05,0,1
2595,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,06,02,0,1
4324,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,07,13,0,1
1063,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,10,09,0,1
2590,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,05,30,0,0
242,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2008,05,26,0,1
5602,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2021,01,13,0,1
1160,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,12,04,0,1
2870,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,12,16,0,1
3735,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,08,23,0,1
2397,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2015,02,15,0,0
3517,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,03,22,0,1
3421,Niger,35.0,66.98066592,45.84849179,7.871428571,5.4,2016,12,29,0,1
2563,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,05,15,0,1
1605,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,02,23,0,0
5783,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2021,04,21,0,1
2324,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,01,25,0,0
2709,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,07,28,0,1
5263,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2020,05,10,0,0
1312,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2013,03,25,0,1
3448,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2017,01,17,0,1
3812,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2017,10,16,0,1
5987,Oyo,57.9,77.89170742,31.05866313,10.3,4.18,2021,06,22,0,1
2362,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2015,02,09,0,1
1975,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,07,31,0,1
3514,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,03,18,0,0
1761,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,11,0,0
2739,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,08,21,0,1
5585,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2021,05,28,0,1
2472,Gombe,29.2,56.97092414,56.9547236,19.62857143,5.98,2015,03,28,0,0
4007,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,02,06,0,1
4718,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2019,03,19,0,1
1493,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,11,11,0,1
4206,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,05,04,0,1
2158,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2014,11,02,0,0
1169,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2012,12,11,0,1
5413,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,09,06,0,0
232,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2008,04,16,0,1
66,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,1999,06,19,0,0
1603,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,02,23,0,0
3283,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2016,09,25,0,0
3596,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,05,20,0,0
4632,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2019,02,12,0,1
125,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2006,01,29,0,0
1296,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,03,18,0,1
1976,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,07,31,0,1
5414,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,09,06,0,0
5371,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,07,20,0,1
2075,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,09,25,0,1
4580,Enugu,64.6,68.00408363,28.17356884,19.55714286,4.26,2019,01,13,0,0
3086,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,05,24,0,1
5194,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2020,03,04,0,1
3345,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2016,11,08,0,1
5351,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,07,07,0,1
2797,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2015,10,07,0,1
918,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2012,07,05,0,1
1646,Katsina,16.7,72.25455046,68.10233593,19.45714286,5.92,2014,03,11,0,1
5122,Akwa Ibom,75.5,60.14161724575931,43.095502428373365,19.28571429,4.66,2020,01,25,0,0
5126,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2020,01,27,0,1
4978,Osun,59.1,74.84921217,21.52050436,8.528571429,3.84,2019,09,22,0,0
4621,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2019,02,04,0,1
364,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2010,09,05,0,0
3287,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,09,26,0,1
2125,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2014,10,21,0,1
4123,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,04,09,0,1
4569,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,01,02,0,1
525,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,10,29,0,0
4821,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2019,06,01,0,0
55,Ekiti,64.9,74.38258529,26.09131336,13.65714286,3.48,1997,09,02,0,1
638,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,01,20,0,1
302,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2009,02,07,0,0
2766,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2015,09,14,0,1
1276,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,03,08,0,1
4720,Enugu,64.6,68.00408363,28.17356884,19.55714286,4.26,2019,03,20,0,1
2055,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,09,13,0,0
5145,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,02,06,0,1
4432,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,10,20,0,0
3644,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,06,21,0,1
4143,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,04,14,0,0
2878,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,12,27,0,0
4202,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,05,04,0,1
2286,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2015,01,10,0,0
2261,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,01,03,1,0
2296,Gombe,29.2,56.97092414,56.9547236,19.62857143,5.98,2015,01,13,0,1
1753,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,05,0,1
1968,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2014,07,28,1,1
5200,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2020,03,13,0,1
3117,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,06,05,0,0
2393,Gombe,29.2,56.97092414,56.9547236,19.62857143,5.98,2015,02,14,0,0
523,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2011,10,23,0,0
3900,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,12,16,0,0
5590,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2021,01,04,0,1
4699,Ogun,61.4,68.77717972,21.51919305,7.485714286,3.3,2019,03,10,0,0
5285,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,05,20,0,1
3122,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2016,06,08,0,1
4156,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,04,18,0,1
1969,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2014,07,28,1,1
671,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2012,02,04,1,0
4188,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,04,26,0,1
666,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2012,01,30,0,1
5186,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,03,01,0,0
1887,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2014,06,25,0,1
3266,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,09,10,0,0
280,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2008,11,03,0,1
1719,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2014,04,15,0,1
2947,Abia,76.6,60.14161724575931,43.095502428373365,15.05714286,3.9,2016,02,22,0,1
4455,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,11,02,0,1
899,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2012,06,19,0,1
5812,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2021,04,29,0,1
760,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,03,13,0,1
1906,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,07,04,0,1
4042,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,03,05,0,1
3823,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,10,29,0,0
4138,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,04,12,0,1
3818,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,10,22,0,0
4300,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,06,30,0,0
2593,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2015,05,31,0,0
4164,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,04,21,0,0
3031,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2016,04,11,0,1
3579,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2017,05,12,0,1
2832,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,11,10,0,1
3472,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2017,02,01,0,1
137,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2006,07,06,0,1
4892,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,07,25,0,1
2180,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2014,11,10,0,1
2128,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2014,10,22,0,1
3177,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2016,07,04,0,1
4854,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2019,06,25,0,1
4637,Ebonyi,67.2,87.78492808,70.04756331,11.41428571,5.1,2019,02,14,0,1
5115,Oyo,57.9,77.89170742,31.05866313,10.3,4.18,2020,01,22,0,1
5221,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2020,04,02,0,1
4261,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,06,06,0,1
4344,Abia,76.6,60.14161724575931,43.095502428373365,15.05714286,3.9,2018,08,05,0,0
1331,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2013,04,14,0,0
2017,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,08,28,0,1
4542,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2018,12,24,0,1
2482,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2015,03,29,0,0
1358,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,05,07,0,1
1329,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2013,04,13,0,0
5906,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2021,05,28,0,1
2150,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2014,11,02,0,0
4530,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2018,12,17,0,1
2122,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,10,19,0,0
4673,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2019,02,26,0,1
3981,Adamawa,40.5,60.14161724575931,43.095502428373365,20.71428571,5.44,2018,01,23,0,1
1252,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2013,02,18,0,1
3278,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,09,22,0,1
3374,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,11,19,0,0
2814,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,10,18,0,0
4719,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,03,19,0,1
1848,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,06,07,0,0
4858,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2019,06,29,0,0
3037,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,04,19,0,1
388,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2010,12,03,0,1
235,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2008,05,07,0,1
1077,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,10,19,0,1
1984,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,08,07,0,1
4363,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2018,08,28,0,1
3962,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,01,16,0,1
770,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2012,03,22,0,1
2165,Gombe,29.2,56.97092414,56.9547236,19.62857143,5.98,2014,11,04,0,1
4533,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2018,12,19,0,1
673,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,2012,02,06,0,1
249,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2008,06,14,0,0
1574,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2014,02,04,0,1
3419,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2016,12,26,1,1
2081,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2014,09,27,0,0
1823,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,28,0,1
5548,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,12,29,0,1
5736,Imo,76.8,41.88608527,24.77383316,21.7,4.38,2021,04,06,0,1
4544,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,12,24,0,1
716,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2012,02,26,0,0
5342,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,06,27,0,0
5597,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2021,01,09,0,0
2048,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2014,09,09,0,1
4178,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,04,23,0,1
4809,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2019,05,26,0,0
2724,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,08,04,0,1
5418,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,09,06,0,0
1460,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2013,10,06,0,0
1668,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2014,03,23,0,0
2756,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,09,04,0,1
2000,Lagos,84.3,56.04365468,0.8463356644,15.21428571,4.08,2014,08,18,0,1
4571,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,01,03,0,1
4613,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2019,02,04,0,1
404,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2011,01,07,0,1
384,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2010,11,21,0,0
5383,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,08,02,0,0
2152,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2014,11,02,0,0
1633,Osun,59.1,74.84921217,21.52050436,8.528571429,3.84,2014,03,05,0,1
5492,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,11,17,0,1
4784,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,05,10,0,1
3925,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,01,02,0,1
4158,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,04,19,0,1
4948,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,08,29,0,1
223,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2008,01,06,0,0
2193,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2014,11,22,0,0
3136,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,06,18,0,0
4469,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,11,13,0,1
1824,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,05,30,0,1
5507,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2020,11,28,0,0
5124,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2020,01,26,0,0
4972,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,09,15,0,0
797,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,04,09,1,1
2871,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,12,17,0,1
9,Kano,27.8,45.01400292,52.19786167,17.02857143,6.36,1991,10,14,0,1
1944,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,07,21,0,1
1838,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,06,04,0,1
4804,Ondo,67.3,78.02134752,40.72911739,10.8,3.7,2019,05,24,0,1
255,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2008,06,20,0,1
4485,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,11,19,0,1
5400,Enugu,64.6,68.00408363,28.17356884,19.55714286,4.26,2020,08,23,0,0
1581,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,02,10,0,1
2956,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2016,03,01,0,1
924,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2012,07,07,0,0
5306,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,05,25,1,1
2508,Zamfara,14.9,58.76550674,70.27255893,32.35714286,5.36,2015,04,06,1,1
5024,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,11,15,0,1
3775,Delta,61.5,61.91661954,27.63651907,15.68571429,3.88,2017,09,15,0,1
4835,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,06,15,0,0
4136,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,04,11,0,1
4964,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2019,09,08,0,0
2779,Niger,35.0,66.98066592,45.84849179,7.871428571,5.4,2015,09,22,0,1
539,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,11,04,0,1
2745,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,08,27,0,1
5389,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,08,06,0,1
5474,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,10,25,0,0
1145,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,11,28,0,1
5127,Kwara,46.6,77.88345218,27.79501677,8.028571429,4.28,2020,01,27,0,1
4468,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2018,11,13,0,1
667,Yobe,19.2,76.13000274,65.68313241,17.48571429,5.72,2012,01,30,0,1
3019,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2016,04,02,0,0
357,Bayelsa,69.6,78.99032831,56.96880221,29.87142857,4.32,2010,06,02,0,1
5063,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,12,25,1,1
2831,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,11,04,0,1
2783,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2015,09,24,1,1
1353,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,05,03,0,1
5131,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,01,28,0,1
470,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2011,06,12,0,0
2703,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2015,07,27,0,1
3330,Kogi,56.6,78.46921682,51.85519457,13.21428571,4.0,2016,10,29,0,0
3637,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2017,06,18,0,0
1396,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2013,06,29,0,0
3584,Taraba,39.3,68.22679639,79.30859923,16.8,5.28,2017,05,14,0,0
5377,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2020,07,27,0,1
5262,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,05,10,0,0
3376,Abuja,66.4,60.14161724575931,43.095502428373365,16.94285714,4.78,2016,11,19,0,0
1256,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2013,02,21,0,1
3512,Edo,67.3,48.46425951,11.4923358,13.64285714,4.14,2017,03,16,0,1
1250,Bauchi,22.7,62.27546334,71.5275526,24.32857143,6.72,2013,02,16,0,0
5760,Ebonyi,67.2,87.78492808,70.04756331,11.41428571,5.1,2021,04,12,0,1
4298,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2018,06,26,0,1
3284,Benue,59.5,77.68107057,63.95312548,10.18571429,5.58,2016,09,25,0,0
2933,Abia,76.6,60.14161724575931,43.095502428373365,15.05714286,3.9,2016,02,07,0,0
4175,Nasarawa,49.4,60.14161724575931,43.095502428373365,9.428571429,5.28,2018,04,22,0,0
5268,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2020,05,12,0,1
4910,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2019,08,05,0,1
1852,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2014,06,10,0,1
5610,Akwa Ibom,75.5,60.14161724575931,43.095502428373365,19.28571429,4.66,2021,01,18,0,1
5839,Akwa Ibom,75.5,60.14161724575931,43.095502428373365,19.28571429,4.66,2021,05,02,0,0
2105,Plateau,54.4,72.92360663,63.85478973,5.185714286,5.64,2014,10,07,0,1
133,Rivers,84.0,61.35121584,17.24127233,25.34285714,4.62,2006,06,07,0,1
5236,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2020,04,12,0,0
5029,Anambra,80.0,43.35963428,26.72869563,11.41428571,4.5,2019,11,16,0,0
928,Borno,23.6,47.87259102,34.11449492,13.48571429,5.3,2012,07,08,0,0
823,Kaduna,46.7,70.49760818,37.14220226,12.5,6.86,2012,04,26,0,1
